"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","arc_length","Points:0","Points:1","Points:2"
-0.46489,-0.46489,0,0.68397,0.68397,0.68397,8.5845,-0.54567,-1.3947,0
-0.46001,-0.46001,0,0.64005,0.64005,0.64005,8.6263,-0.58483,-1.38,0
-0.45085,-0.45085,0,0.55766,0.55766,0.55766,8.6911,-0.64347,-1.3526,0
-0.4407,-0.4407,0,0.46628,0.46628,0.46628,8.7595,-0.70475,-1.3221,0
-0.43217,-0.43217,0,0.38951,0.38951,0.38951,8.8131,-0.7518,-1.2965,0
-0.42243,-0.42243,0,0.30188,0.30188,0.30188,8.869,-0.79944,-1.2673,0
-0.40559,-0.40559,0,0.15035,0.15035,0.15035,8.9614,-0.87681,-1.2168,0
-0.40475,-0.40475,0,0.14279,0.14279,0.14279,8.9658,-0.88044,-1.2143,0
-0.40441,-0.40441,0,0.13973,0.13973,0.13973,8.9675,-0.88183,-1.2132,0
-0.40353,-0.40353,0,0.13406,0.13406,0.13406,8.9719,-0.88534,-1.2106,0
-0.3844,-0.3844,0,0,0,0,9.0637,-0.95699,-1.1532,0
-0.37744,-0.37744,0,0,0,0,9.0955,-0.98095,-1.1323,0
-0.3537,-0.3537,0,0,0,0,9.2013,-1.0592,-1.0611,0
-0.35072,-0.35072,0,0,0,0,9.214,-1.0682,-1.0522,0
-0.32321,-0.32321,0,0,0,0,9.326,-1.1439,-0.96962,0
-0.31983,-0.31983,0,0,0,0,9.3392,-1.1524,-0.95949,0
-0.29955,-0.29955,0,0,0,0,9.4153,-1.1981,-0.89866,0
