"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","arc_length","Points:0","Points:1","Points:2"
-0.49536,-0.49536,0,-3.2602e-13,-3.2602e-13,-3.2602e-13,7.8292,0.20204,-1.4861,0
-0.49621,-0.49621,0,-2.9284e-13,-2.9284e-13,-2.9284e-13,7.8491,0.1823,-1.4886,0
-0.49709,-0.49709,0,-2.4829e-13,-2.4829e-13,-2.4829e-13,7.8736,0.15792,-1.4913,0
-0.49823,-0.49823,0,-8.2962e-14,-8.2962e-14,-8.2962e-14,7.9103,0.12144,-1.4947,0
-0.49932,-0.49932,0,4.307e-14,4.307e-14,4.307e-14,7.9592,0.072583,-1.498,0
-0.49956,-0.49956,0,7.7578e-14,7.7578e-14,7.7578e-14,7.9719,0.059934,-1.4987,0
-0.49963,-0.49963,0,8.999e-14,8.999e-14,8.999e-14,7.9824,0.049483,-1.4989,0
-0.49979,-0.49979,0,1.6818e-13,1.6818e-13,1.6818e-13,8.0562,-0.024346,-1.4994,0
-0.49925,-0.49925,0,2.1128e-13,2.1128e-13,2.1128e-13,8.101,-0.069114,-1.4977,0
-0.49858,-0.49858,0,3.1544e-13,3.1544e-13,3.1544e-13,8.1364,-0.10448,-1.4958,0
-0.49793,-0.49793,0,4.0676e-13,4.0676e-13,4.0676e-13,8.1617,-0.1297,-1.4938,0
-0.4964,-0.4964,0,4.5452e-13,4.5452e-13,4.5452e-13,8.2097,-0.1775,-1.4892,0
-0.49492,-0.49492,0,5.4055e-13,5.4055e-13,5.4055e-13,8.2418,-0.20923,-1.4848,0
-0.49227,-0.49227,0,6.0204e-13,6.0204e-13,6.0204e-13,8.2945,-0.26136,-1.4768,0
-0.49095,-0.49095,0,6.8423e-13,6.8423e-13,6.8423e-13,8.3162,-0.28266,-1.4729,0
-0.48926,-0.48926,0,7.8555e-13,7.8555e-13,7.8555e-13,8.3414,-0.30735,-1.4678,0
-0.48612,-0.48612,0,9.4008e-13,9.4008e-13,9.4008e-13,8.386,-0.35093,-1.4584,0
-0.48612,-0.48612,0,9.4048e-13,9.4048e-13,9.4048e-13,8.3861,-0.35103,-1.4583,0
-0.48605,-0.48605,0,9.4325e-13,9.4325e-13,9.4325e-13,8.3868,-0.35176,-1.4582,0
-0.48115,-0.48115,0,1.1747e-12,1.1747e-12,1.1747e-12,8.4444,-0.4074,-1.4434,0
-0.48045,-0.48045,0,1.2328e-12,1.2328e-12,1.2328e-12,8.4517,-0.41448,-1.4414,0
-0.47558,-0.47558,0,1.4914e-12,1.4914e-12,1.4914e-12,8.5016,-0.46212,-1.4267,0
-0.47371,-0.47371,0,1.6635e-12,1.6635e-12,1.6635e-12,8.5188,-0.47835,-1.4211,0
-0.46833,-0.46833,0,2.0478e-12,2.0478e-12,2.0478e-12,8.5676,-0.52441,-1.405,0
-0.46566,-0.46566,0,2.2651e-12,2.2651e-12,2.2651e-12,8.5893,-0.54461,-1.397,0
-0.46028,-0.46028,0,2.7246e-12,2.7246e-12,2.7246e-12,8.6329,-0.58515,-1.3808,0
-0.45104,-0.45104,0,3.6783e-12,3.6783e-12,3.6783e-12,8.7009,-0.6472,-1.3531,0
-0.45072,-0.45072,0,3.7757e-12,3.7757e-12,3.7757e-12,8.7031,-0.64925,-1.3522,0
-0.45026,-0.45026,0,3.8979e-12,3.8979e-12,3.8979e-12,8.7062,-0.65203,-1.3508,0
-0.44108,-0.44108,0,6.1672e-12,6.1672e-12,6.1672e-12,8.7663,-0.70542,-1.3232,0
-0.43475,-0.43475,0,7.639e-12,7.639e-12,7.639e-12,8.8063,-0.74059,-1.3043,0
-0.43365,-0.43365,0,7.7827e-12,7.7827e-12,7.7827e-12,8.813,-0.74642,-1.301,0
-0.43271,-0.43271,0,7.9404e-12,7.9404e-12,7.9404e-12,8.8186,-0.7513,-1.2981,0
-0.42265,-0.42265,0,9.0591e-12,9.0591e-12,9.0591e-12,8.8763,-0.80039,-1.2679,0
-0.41673,-0.41673,0,9.8755e-12,9.8755e-12,9.8755e-12,8.9094,-0.82836,-1.2502,0
-0.41382,-0.41382,0,1.0189e-11,1.0189e-11,1.0189e-11,8.9249,-0.84115,-1.2415,0
-0.40557,-0.40557,0,1.0943e-11,1.0943e-11,1.0943e-11,8.9686,-0.87713,-1.2167,0
-0.40477,-0.40477,0,1.1024e-11,1.1024e-11,1.1024e-11,8.9727,-0.88051,-1.2143,0
-0.40444,-0.40444,0,1.0885e-11,1.0885e-11,1.0885e-11,8.9744,-0.88185,-1.2133,0
-0.40362,-0.40362,0,1.1093e-11,1.1093e-11,1.1093e-11,8.9785,-0.88517,-1.2109,0
-0.39483,-0.39483,0,1.1884e-11,1.1884e-11,1.1884e-11,9.022,-0.91973,-1.1845,0
-0.39009,-0.39009,0,1.2499e-11,1.2499e-11,1.2499e-11,9.0451,-0.93802,-1.1703,0
-0.38479,-0.38479,0,1.0788e-11,1.0788e-11,1.0788e-11,9.0701,-0.95722,-1.1544,0
-0.37768,-0.37768,0,9.7981e-12,9.7981e-12,9.7981e-12,9.1027,-0.98196,-1.133,0
-0.36959,-0.36959,0,8.4483e-12,8.4483e-12,8.4483e-12,9.1394,-1.0094,-1.1088,0
-0.36487,-0.36487,0,8.0478e-12,8.0478e-12,8.0478e-12,9.1602,-1.0248,-1.0946,0
-0.35384,-0.35384,0,4.1464e-12,4.1464e-12,4.1464e-12,9.2081,-1.0593,-1.0615,0
-0.35076,-0.35076,0,3.1556e-12,3.1556e-12,3.1556e-12,9.2212,-1.0686,-1.0523,0
-0.33852,-0.33852,0,-2.9372e-12,-2.9372e-12,-2.9372e-12,9.2719,-1.1036,-1.0156,0
-0.33631,-0.33631,0,-4.3018e-12,-4.3018e-12,-4.3018e-12,9.2808,-1.1096,-1.0089,0
-0.32328,-0.32328,0,-9.9357e-12,-9.9357e-12,-9.9357e-12,9.333,-1.144,-0.96983,0
-0.3198,-0.3198,0,-1.2315e-11,-1.2315e-11,-1.2315e-11,9.3466,-1.1528,-0.95941,0
-0.31107,-0.31107,0,-2.1702e-11,-2.1702e-11,-2.1702e-11,9.3801,-1.1737,-0.9332,0
-0.30318,-0.30318,0,-3.5951e-11,-3.5951e-11,-3.5951e-11,9.4103,-1.1925,-0.90955,0
-0.29991,-0.29991,0,-4.0891e-11,-4.0891e-11,-4.0891e-11,9.4226,-1.1998,-0.89973,0
