"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","arc_length","Points:0","Points:1","Points:2"
-0.49823,-0.49823,0,3.4798e-07,3.4798e-07,3.4798e-07,7.9103,0.12144,-1.4947,0
-0.49932,-0.49932,0,2.4691e-07,2.4691e-07,2.4691e-07,7.9592,0.072583,-1.498,0
-0.49956,-0.49956,0,2.24e-07,2.24e-07,2.24e-07,7.9719,0.059934,-1.4987,0
-0.49963,-0.49963,0,2.1481e-07,2.1481e-07,2.1481e-07,7.9824,0.049483,-1.4989,0
-0.49979,-0.49979,0,1.1032e-07,1.1032e-07,1.1032e-07,8.0562,-0.024346,-1.4994,0
-0.49925,-0.49925,0,8.4319e-08,8.4319e-08,8.4319e-08,8.101,-0.069114,-1.4977,0
-0.49858,-0.49858,0,4.6651e-08,4.6651e-08,4.6651e-08,8.1364,-0.10448,-1.4958,0
-0.49793,-0.49793,0,4.4016e-08,4.4016e-08,4.4016e-08,8.1617,-0.1297,-1.4938,0
-0.4964,-0.4964,0,2.864e-08,2.864e-08,2.864e-08,8.2097,-0.1775,-1.4892,0
-0.49492,-0.49492,0,2.2459e-08,2.2459e-08,2.2459e-08,8.2418,-0.20923,-1.4848,0
-0.49227,-0.49227,0,1.1526e-08,1.1526e-08,1.1526e-08,8.2945,-0.26136,-1.4768,0
-0.49095,-0.49095,0,9.413e-09,9.413e-09,9.413e-09,8.3162,-0.28266,-1.4729,0
-0.48926,-0.48926,0,6.1188e-09,6.1188e-09,6.1188e-09,8.3414,-0.30735,-1.4678,0
-0.48612,-0.48612,0,3.1835e-09,3.1835e-09,3.1835e-09,8.386,-0.35093,-1.4584,0
-0.48612,-0.48612,0,3.1771e-09,3.1771e-09,3.1771e-09,8.3861,-0.35103,-1.4583,0
-0.48605,-0.48605,0,3.1528e-09,3.1528e-09,3.1528e-09,8.3868,-0.35176,-1.4582,0
-0.48115,-0.48115,0,1.0887e-09,1.0887e-09,1.0887e-09,8.4444,-0.4074,-1.4434,0
-0.48045,-0.48045,0,9.8436e-10,9.8436e-10,9.8436e-10,8.4517,-0.41448,-1.4414,0
-0.47558,-0.47558,0,1.1596e-10,1.1596e-10,1.1596e-10,8.5016,-0.46212,-1.4267,0
-0.47371,-0.47371,0,2.8464e-11,2.8464e-11,2.8464e-11,8.5188,-0.47835,-1.4211,0
-0.46833,-0.46833,0,-2.5677e-10,-2.5677e-10,-2.5677e-10,8.5676,-0.52441,-1.405,0
-0.46566,-0.46566,0,-2.5747e-10,-2.5747e-10,-2.5747e-10,8.5893,-0.54461,-1.397,0
-0.46028,-0.46028,0,-3.3678e-10,-3.3678e-10,-3.3678e-10,8.6329,-0.58515,-1.3808,0
-0.45104,-0.45104,0,-3.0347e-10,-3.0347e-10,-3.0347e-10,8.7009,-0.6472,-1.3531,0
-0.45072,-0.45072,0,-3.0499e-10,-3.0499e-10,-3.0499e-10,8.7031,-0.64925,-1.3522,0
-0.45026,-0.45026,0,-3.0088e-10,-3.0088e-10,-3.0088e-10,8.7062,-0.65203,-1.3508,0
-0.44108,-0.44108,0,-3.0724e-10,-3.0724e-10,-3.0724e-10,8.7663,-0.70542,-1.3232,0
-0.43475,-0.43475,0,-2.5096e-10,-2.5096e-10,-2.5096e-10,8.8063,-0.74059,-1.3043,0
-0.43365,-0.43365,0,-2.4166e-10,-2.4166e-10,-2.4166e-10,8.813,-0.74642,-1.301,0
-0.43271,-0.43271,0,-2.3078e-10,-2.3078e-10,-2.3078e-10,8.8186,-0.7513,-1.2981,0
-0.42265,-0.42265,0,-1.9457e-10,-1.9457e-10,-1.9457e-10,8.8763,-0.80039,-1.2679,0
-0.41673,-0.41673,0,-1.5635e-10,-1.5635e-10,-1.5635e-10,8.9094,-0.82836,-1.2502,0
-0.41382,-0.41382,0,-1.4807e-10,-1.4807e-10,-1.4807e-10,8.9249,-0.84115,-1.2415,0
-0.40557,-0.40557,0,-1.0447e-10,-1.0447e-10,-1.0447e-10,8.9686,-0.87713,-1.2167,0
-0.40477,-0.40477,0,-1.0242e-10,-1.0242e-10,-1.0242e-10,8.9727,-0.88051,-1.2143,0
-0.40444,-0.40444,0,-1.0008e-10,-1.0008e-10,-1.0008e-10,8.9744,-0.88185,-1.2133,0
-0.40362,-0.40362,0,-9.6283e-11,-9.6283e-11,-9.6283e-11,8.9785,-0.88517,-1.2109,0
-0.39483,-0.39483,0,-7.4166e-11,-7.4166e-11,-7.4166e-11,9.022,-0.91973,-1.1845,0
-0.39009,-0.39009,0,-6.53e-11,-6.53e-11,-6.53e-11,9.0451,-0.93802,-1.1703,0
-0.38479,-0.38479,0,-5.451e-11,-5.451e-11,-5.451e-11,9.0701,-0.95722,-1.1544,0
-0.37768,-0.37768,0,-4.6157e-11,-4.6157e-11,-4.6157e-11,9.1027,-0.98196,-1.133,0
-0.36959,-0.36959,0,-3.5205e-11,-3.5205e-11,-3.5205e-11,9.1394,-1.0094,-1.1088,0
-0.36487,-0.36487,0,-3.1631e-11,-3.1631e-11,-3.1631e-11,9.1602,-1.0248,-1.0946,0
-0.35384,-0.35384,0,-2.2286e-11,-2.2286e-11,-2.2286e-11,9.2081,-1.0593,-1.0615,0
-0.35076,-0.35076,0,-2.1193e-11,-2.1193e-11,-2.1193e-11,9.2212,-1.0686,-1.0523,0
-0.33852,-0.33852,0,-1.5652e-11,-1.5652e-11,-1.5652e-11,9.2719,-1.1036,-1.0156,0
-0.33631,-0.33631,0,-1.5119e-11,-1.5119e-11,-1.5119e-11,9.2808,-1.1096,-1.0089,0
-0.32328,-0.32328,0,-1.1171e-11,-1.1171e-11,-1.1171e-11,9.333,-1.144,-0.96983,0
-0.3198,-0.3198,0,-1.0544e-11,-1.0544e-11,-1.0544e-11,9.3466,-1.1528,-0.95941,0
-0.31107,-0.31107,0,-1.007e-11,-1.007e-11,-1.007e-11,9.3801,-1.1737,-0.9332,0
-0.30318,-0.30318,0,-8.0442e-12,-8.0442e-12,-8.0442e-12,9.4103,-1.1925,-0.90955,0
-0.29991,-0.29991,0,-7.8453e-12,-7.8453e-12,-7.8453e-12,9.4226,-1.1998,-0.89973,0
